vocal_channel,emotion,emotional_intensity,statement,repetition,sex,length_ms,zero_crossings_sum,mfcc_mean,mfcc_max,sc_std,sc_min,sc_max,stft_std,stft_min,stft_kur,kur,skew,PCA1,PCA2,PCA3
speech,disgust,normal,Kids are talking by the door,1st,M,-1.5986876606854787,-0.9892791125955933,-0.5841728378761315,2.0036505221312133,1.2203766791014607,-1.0884694029008997,0.19902257756934244,-2.117163226577487,-0.47051743288632863,2.375862553794901,0.8265958691102839,-0.5074979746805461,-4.921229748192595,-2.116154629391611,0.7995920196748179
speech,sad,normal,Kids are talking by the door,2nd,M,-0.8164675871929998,-0.44051370207496826,-0.1321738670757264,1.2885667025798055,-0.47089957315670283,1.0747450825526277,-0.23616382502546215,-1.7242321237621874,2.1943439696947658,0.6338208971197571,1.7180643025019784,0.36085623220106433,-3.4203809357606256,-0.061772811320126825,0.2815773946570776
speech,disgust,normal,Kids are talking by the door,1st,M,-0.9284520848938461,-0.7476585213962137,-0.8052640279871939,0.04150368835094071,0.8910734897394418,-1.0884694029008997,0.20964728203610225,0.6236498774200052,-0.47051743288632863,-0.6641253123067594,0.9138861343400896,0.43696001712801963,-2.3535280601274096,1.5143888504401262,0.3068208425458457
speech,sad,normal,Kids are talking by the door,2nd,M,-0.9284520848938461,-0.8150938728383005,-0.47128227063589523,1.6320638520304394,0.9776799911602407,0.5183880677551113,0.23424074879896467,-1.084496518049129,2.3956571491538465,-0.25678029208067166,-0.32078432609909713,-1.23170301833449,-4.214809026064691,-0.40755862220041356,0.208012479405959
song,calm,strong,Kids are talking by the door,1st,M,1.971444982434041,-0.3646148045004739,-0.02204107419577907,0.2602300688786053,1.163535635053656,0.5637426385114879,0.11592732728616437,0.871709870557092,-0.04590212832826894,-1.4842509460568063,-1.1207947637266626,0.2561506782529779,-1.4127637913856899,1.0405615951808729,0.07678582470762242
song,fearful,strong,Kids are talking by the door,2nd,M,0.5206607435633747,-0.38945940766334797,1.9359879224190926,0.7755734943971619,-1.4036197745368466,0.03962152615093242,-1.8749978550770476,-0.5004158189232534,-0.24285002913607873,0.0233948039595732,0.5453513608821602,-1.9851777889833608,2.627047183501344,-0.14583909695004668,0.6297115385657556
song,angry,strong,Kids are talking by the door,1st,M,0.46550419991967423,1.1771156796835907,1.7745785690009186,-0.3014418716300206,-3.742555326477224,0.7120059628807435,-3.3674228316633004,-0.9861702844249517,0.8043017047159485,1.5055301498154783,-0.6366032947151389,0.6113356235301427,4.1672202039388235,0.7525556867581434,0.4930421551894594
speech,happy,normal,Kids are talking by the door,2nd,M,-0.8164675871929998,0.33130710167717453,0.2852078431628881,0.6554435392479726,-1.016128356808009,0.6672464173848022,-1.5446164049296827,-0.5058784332358002,-0.17481887628987233,0.113034748476873,-0.11393588652688215,-0.12733818428366545,0.4194219936733591,-0.018586815896991158,-0.3296876046367213
speech,happy,normal,Kids are talking by the door,2nd,M,-0.9284520848938461,-0.27506502606725747,0.9007574875007511,0.7001134393194735,-1.4859669729351732,0.6330046689400434,-1.9454997297815295,-0.18571201963055592,-0.4034972714229551,-0.6684412022043166,0.7837466507975347,-0.6277727763684524,-0.48382356460174447,-0.48268307923179976,0.19217767741774094
song,fearful,strong,Kids are talking by the door,2nd,M,0.18637866087428104,-0.7492966270992603,2.6788594915984194,0.17807362532286472,-3.9592647391789817,0.3614678225273617,-3.3557013202159207,-0.5833520262406682,-0.3191594011617697,0.7772762431182068,1.0604544095020525,-0.018334366351047873,6.31353685901502,0.4283454985862284,2.0326882465278366
song,angry,strong,Kids are talking by the door,1st,M,0.1312221172305806,-0.5688319821469553,2.842316810580268,0.6011877527233968,-4.2269511780879165,0.9108375896579038,-3.5895388067984824,0.25829151524572064,-0.048305477943959216,-0.9380318953629614,-0.26162290967623164,0.2604396656199643,5.643556239078404,-1.5507812772270702,2.3050130479419733
song,fearful,normal,Dogs are sitting by the door,2nd,M,0.2983631585751274,-0.24940137005286006,1.5576425542544194,0.07598379996979693,-2.3031830614422906,-0.22791026134238085,-2.009013885469872,-0.6109711475858441,-0.1509875668193491,0.5278172995685785,-0.5523836074203177,-0.22430049282774933,3.2744256007664188,2.16026949511276,2.276351515674635
song,angry,normal,Dogs are sitting by the door,1st,M,1.804303941089494,1.6794680952845609,2.1126694976689437,0.278582150599347,-1.7021502984761747,0.2652336461474923,-1.8179326705529615,0.3867345667130099,0.6776833530803816,-1.1455527022063747,-0.6706167550514632,-0.6466768463330073,2.849004704312144,-1.1267162869113838,0.3120991768303429
speech,happy,strong,Dogs are sitting by the door,2nd,M,-0.4821855045039062,0.5000319890909787,1.0129445294240773,0.23233018114934997,-1.8773875419218282,1.0363011674614901,-1.2305075353626567,-0.23389638215359454,-0.41509755300951134,-0.29025377376355393,0.43732439967410897,-1.6398280013674444,1.2958516172069379,-1.303534128462339,0.3269700676917379
speech,happy,strong,Dogs are sitting by the door,2nd,M,-0.42702896086020575,0.22837946000241055,1.431408793451775,-0.841317950416527,-1.8158103729238035,0.7341070534566652,-1.3616746967252258,-0.28223226494802944,-0.428453810134243,0.4711912316097381,0.6576171672576142,-0.01029826399865348,4.269570018733295,0.802159137528762,1.3300611030398464
song,fearful,normal,Dogs are sitting by the door,2nd,M,0.9669273239533146,-0.11125445576259324,1.5856953738049662,0.9333503924788854,-1.8709302936496057,0.38010973017291133,-2.758815472888854,-0.23099291675795675,-0.3136298281279036,-0.22493684584295084,-0.8624701465717712,-1.6844283733404457,1.4730538012969696,0.9237410205097415,0.7409762961745892
song,angry,normal,Dogs are sitting by the door,1st,M,1.3028808170558537,2.1351344983487017,1.2153852297223589,-0.2482011789760632,-2.179668628908767,0.9151710789004238,-1.4515846043157714,-0.7632262805871464,0.036831964187311717,1.5524657983492551,-1.2707682550991608,0.4501612677683068,3.112920701510888,0.9169760306270714,-0.07010668637630292
song,neutral,normal,Dogs are sitting by the door,2nd,M,0.5206607435633747,-0.06811767224903166,-0.2705199326486734,0.48647906813596736,0.9065001271646029,-1.0884694029008997,0.22135080217529915,0.30307395095974254,-0.47051743288632863,-0.996176308566488,-1.571567587399892,0.36693832933599785,-1.3742299564802645,0.7086585611693289,0.10554890265847176
song,calm,normal,Dogs are sitting by the door,1st,M,1.2460528629987078,-0.016244324985888,-0.15032190292214084,1.0564521609074955,1.230040897653727,0.5638013706532005,0.0008419044194450406,1.1816283835904777,-0.044055997686616645,-1.8863776495037938,-1.7889539017524274,0.25655103682220776,-1.8089990915873,0.6366310165981012,-0.31706773979874364
speech,disgust,strong,Dogs are sitting by the door,1st,M,0.07439416317343468,0.4249521443680076,0.8680526488690103,-0.3092595176423099,-1.328704965447945,1.8513437241162312,-1.2906082148643536,-1.1867905435156505,0.11519676287942787,0.11249775885856625,2.0137972525205607,1.9701283574007478,-1.1284559144122053,-0.4892624355661774,0.614625752561107
speech,sad,strong,Dogs are sitting by the door,2nd,M,-1.4867031629846326,-1.082105102434903,-0.26679001421410853,0.08622013118801429,0.6930321237902372,0.8500716426841232,-0.16426624665434678,-1.4743245299521777,2.4246081964094897,0.3614598736260042,-0.12145538789271311,-1.6963139088533623,-4.192004843840171,-0.9436113212147156,0.041169420617747435
speech,disgust,strong,Dogs are sitting by the door,1st,M,-1.1524210802955388,0.011603471965904912,-0.34642391865855926,1.3139444339962008,1.1022405225683973,0.5817136899079898,0.24359323551085083,-1.9397115609416582,4.492100248308186,1.4471000374620875,0.5828665976026272,-0.2586003979289787,-4.551732607063237,-2.0517320887753883,0.4551015415732344
speech,sad,strong,Dogs are sitting by the door,2nd,M,-0.42702896086020575,1.219433410345629,-0.13577968678612823,0.2691524324340609,0.45423475668799257,0.7567734713089562,0.19001827465733265,-0.6084843118888535,-0.20889063407853753,-0.2945917294931915,0.6753894676531933,0.9874016746666815,-1.5806686384225124,-0.9194078597692874,-0.7099948524684491
song,neutral,normal,Dogs are sitting by the door,2nd,M,0.2983631585751274,-0.6264386993707621,-0.05351906341522439,1.1469028330089468,0.891940021880225,0.8034162413692931,-0.1363169935032064,0.9241118175364236,-0.18169779761156943,-1.5560903745376484,-1.5036283661376466,-0.0608451834503538,-2.0252657886127645,0.13643197371797272,-0.1323064870778574
song,calm,normal,Dogs are sitting by the door,1st,M,1.0789118216541609,-0.6976962974532911,-0.8961393020329113,1.761736228074771,0.9718227480869698,-1.0884694029008997,0.18650242274970089,0.7763960200266735,-0.47051743288632863,-0.3554666429250997,-1.8186966122928745,-0.0838747625446755,-0.947292068839544,3.189277568039973,0.4717301964285142
song,fearful,strong,Dogs are sitting by the door,2nd,M,1.0237552780104606,0.06784510110383962,0.9945298945102026,0.9862322057916959,0.5208356840972996,-1.0884694029008997,0.3069031428817314,0.03577369427473653,-0.47051743288632863,-0.28949689999535927,-0.4904257936755474,0.7709151212894496,2.024058623617614,-0.312519436751523,-0.09978453891438627
speech,happy,normal,Dogs are sitting by the door,2nd,M,-1.3747186652837862,-1.7127757981078602,-0.3292419678167059,0.8058970677947627,1.339951345628593,-1.0884694029008997,0.3398122024707225,0.706499193582803,-0.47051743288632863,-0.6860190192559357,-0.08064062016222846,0.5921367875832239,-0.9074471770775326,0.2823982288605947,-0.20000377724286517
song,angry,strong,Dogs are sitting by the door,1st,M,0.9669273239533146,0.3889138189009815,1.672528126300821,0.4052373245515521,0.16140294113950962,-1.0884694029008997,0.21006147366880534,-0.31546610778359174,-0.47051743288632863,0.530335759586887,0.4090483782272204,1.0492795639417967,5.126148459464142,-1.2260650306110048,0.31442514782765113
song,angry,normal,Kids are talking by the door,1st,M,1.1340683652978614,0.4189457567901699,1.2616096481682113,0.16920165104253332,-0.09642800590880447,0.19866246784491726,-0.6137856906573012,-0.27594312325584386,-0.23948250007810762,-0.40337577475055564,-0.17660834687132992,1.0521340585367278,1.8856386516786086,-1.1015259800839476,-0.008019850607238168
speech,happy,strong,Kids are talking by the door,2nd,M,-1.4867031629846326,-1.6805597192812762,-0.029602119970148135,-0.1664686207728872,1.427042797777176,-1.0884694029008997,0.21971667737557377,1.5069440597213253,-0.47051743288632863,-1.527294443103843,0.17978471959704018,1.3592553025651228,1.4441415888829592,-1.0535383627482615,-0.9829933473557911
song,fearful,normal,Kids are talking by the door,2nd,M,0.9117707803096142,0.18633474695754673,0.7359644802617261,-0.2787463113238256,-0.017562416750648176,0.511441178834693,0.371588476351108,-0.37503814222290616,-0.2343947180964242,-0.1165634635617389,-0.9324940165311223,-0.3846643869400625,-0.00974961595900126,0.12364837723552101,0.2007278350831666
song,fearful,normal,Kids are talking by the door,2nd,F,0.7997862826087678,0.34413892968437326,-0.9581085497482114,-0.9304511929966192,0.4874703246328397,0.5588479001059513,0.20865170709869496,1.2629712385111842,-0.4588874646895283,-1.3025680996156022,-1.3010588524494144,1.0868080169802585,0.6382564209157449,-0.01394527810451738,-0.6874096992060935
song,angry,normal,Kids are talking by the door,1st,F,1.1908963193550073,1.1899475076907895,-0.07621790943759293,-1.151191605925404,-0.19428510913116845,0.7940813098400636,0.2122265684632615,0.5952224955249071,-0.45175988333995776,-0.33633205040500574,-1.4056547890137072,0.9160655205241895,3.3367815823432143,-0.6639239432497194,-0.37293119766446836
speech,happy,strong,Kids are talking by the door,2nd,F,-0.42702896086020575,0.03617505751160454,-0.1843292171326197,-0.4680372775093114,-0.4009506967877758,0.1316306870833437,0.105195805300802,-0.09499660280811796,-0.37066765475488017,-0.21709536910000243,-0.10388915482617894,0.3087989371575648,0.7219693143576421,-0.8240150324384946,-0.5330688953197107
speech,happy,normal,Dogs are sitting by the door,2nd,F,-0.9836086285375466,-0.6911438746411045,-0.8370768369108909,-0.3252402262246067,0.6325542864477247,0.953934819535678,0.20175900911381142,-0.26032373349167276,0.17457317066919745,-0.47668262232468456,0.9689910545046698,0.20143483316428923,-2.5827231772695853,-1.1614038239869602,-0.2771624032138219
song,angry,strong,Dogs are sitting by the door,1st,F,1.0789118216541609,1.3237261401062652,0.35773625411154253,-1.0793607326094723,0.4376641556367809,-0.03206333310509686,0.7206348794586354,0.7224332587072684,-0.3751323461721135,-0.8697044688920583,-0.3019053709275447,0.9093204135895685,4.658677650499942,-2.807275896457111,-0.6385880661487894
song,fearful,strong,Dogs are sitting by the door,2nd,F,0.9669273239533146,1.2429129254226308,-0.49987187888119433,-1.0475281735148536,-0.3937900362600551,0.608296934660182,0.24058557333895178,0.06354691560083613,-0.45647700490757354,1.1255100097507809,-1.2602567508631035,1.0959757765074765,2.1144594276008877,0.16739503600014838,-1.387883568946036
speech,sad,strong,Dogs are sitting by the door,2nd,F,-0.09274687817111213,1.992073266949295,-1.303337960180481,-0.7272847129063246,-0.1579893854168889,-1.0884694029008997,0.41395562396378205,0.4904904994825104,-0.47051743288632863,-0.05534625482647318,-0.2684853729391937,-0.3247851414650885,-0.3200373466569027,1.6175489215176453,-0.44232617359790727
speech,disgust,strong,Dogs are sitting by the door,1st,F,0.18637866087428104,2.031660821439589,0.12396881692670242,0.5303365853902102,0.4244154796821478,0.5651840787407044,1.161899881625075,0.2156673081570841,-0.2872692871843973,-0.5826664915105819,-0.5217136032972305,0.14850913088961196,0.1923833731139621,-0.7134652289094325,0.2720312984926679
song,calm,normal,Dogs are sitting by the door,1st,F,2.1385860237785876,0.5390735083469237,-2.1609804279016043,-1.5770840671749213,0.09541669447023712,-1.0884694029008997,0.19872544309867127,0.9911478652016517,-0.47051743288632863,0.3638417977927262,-1.6857953600588917,0.0020841598227579776,-1.261093790398696,2.601992888132512,-0.9481553967346782
song,neutral,normal,Dogs are sitting by the door,2nd,F,0.5774886976205206,0.9862763652786569,-1.3971179971295735,-0.6450655712448957,0.884636661975875,0.9520781845103241,0.2090376774054933,1.365971705151349,-0.4448610993339616,-1.445846827087764,-0.6293839400612924,-0.8615597228651499,-0.8856728500980939,-0.41958947010622744,-1.599682121176848
song,calm,normal,Dogs are sitting by the door,1st,F,0.7997862826087678,1.223255656986071,-1.437663496382533,-1.191109912748046,0.5353064268329693,-1.0884694029008997,0.25739269159607203,0.7170830127948375,-0.47051743288632863,-0.2541929109356032,-0.9344493767579004,-0.40981045154345164,-0.41530927967402165,0.2115707210242759,-1.7172923129533193
song,neutral,normal,Dogs are sitting by the door,2nd,F,0.7446297389650673,0.9019139215717549,-1.4726427302572975,-0.8635130798300841,-0.37316135015559215,1.0976698156172324,-0.4160923864081139,0.7936570439066195,-0.434570775954213,-0.12969969235900772,-1.2672705674892533,-0.1895851409121003,-0.09015777373660412,1.705662314293812,-0.5691474289039102
speech,sad,strong,Dogs are sitting by the door,2nd,F,-0.37020100680305984,1.333554774324545,0.29276799129729925,-0.9930854466260799,0.22072691202817873,-1.0884694029008997,0.6644047163733168,0.5803920856769168,-0.47051743288632863,-0.16946549107736214,-0.40857038366429804,0.16947544202135306,2.247210239964909,-0.6459679754976632,-0.6931926487834078
speech,disgust,strong,Dogs are sitting by the door,1st,F,-0.09274687817111213,1.1211470681628304,-0.851930982932232,0.24287461778263483,0.7450654218586851,-1.0884694029008997,0.2498947319700315,0.32476611119543386,-0.47051743288632863,-0.6166619654235423,0.17222253323569361,1.1999510879027804,-1.6555981422648034,-0.5121497195676104,-0.33370705213944424
speech,happy,strong,Dogs are sitting by the door,2nd,F,-0.37020100680305984,0.19998562781626875,-0.4155738372161197,-0.5047425949036595,0.8418075785380106,-1.0884694029008997,0.16943283940266562,1.107270900598384,-0.47051743288632863,-0.5065661385919019,1.6957621562368221,0.5780399624883361,1.6334859241288244,0.3149701911186589,-1.1422881932301705
